38	1	repo/2017/06/07/2a001316180aa08479a4b4d243ebc81c.jpg	187293	1280	960
38	0	repo/.photo-org/trash/group-38/default2a001316180aa08479a4b4d243ebc81c.jpg	60730	533	400
39	1	repo/2016/08/14/IMG_0177.JPG	4177446	4032	3024
39	0	repo/.photo-org/trash/group-39/defaultimg_0177-2.jpg	104198	533	400
40	1	repo/2019/05/23/IMG_0174.PNG	96363	640	1136
40	0	repo/.photo-org/trash/group-40/defaultimg_0174.png	75306	400	710
41	1	repo/2020/11/28/IMG_0175.JPG	4354326	4032	3024
41	0	repo/.photo-org/trash/group-41/2020-11-28_21.20.16.jpg	2744848	4032	3024
41	0	repo/.photo-org/trash/group-41/defaultimg_0175-3.jpg	48679	533	400
42	1	repo/2017/06/07/7cf1e1c28b18cf3f66d321903640b49b.jpg	181930	1280	960
42	0	repo/.photo-org/trash/group-42/b05d790df0949b57e342e15e4cf09500.jpg	181328	1280	960
42	0	repo/.photo-org/trash/group-42/4d4b8c52420199bf0a9984d6d0538d37.jpg	180864	1280	960
42	0	repo/.photo-org/trash/group-42/defaultb05d790df0949b57e342e15e4cf09500.jpg	59070	533	400
42	0	repo/.photo-org/trash/group-42/default7cf1e1c28b18cf3f66d321903640b49b.jpg	58565	533	400
42	0	repo/.photo-org/trash/group-42/default4d4b8c52420199bf0a9984d6d0538d37.jpg	58404	533	400
43	1	repo/2020/11/28/IMG_0176.JPG	4927298	4032	3024
43	0	repo/.photo-org/trash/group-43/2020-11-28_21.21.07.jpg	2939730	4032	3024
43	0	repo/.photo-org/trash/group-43/defaultimg_0176-3.jpg	51176	533	400
44	1	repo/2016/08/14/IMG_0175.JPG	4449952	4032	3024
44	0	repo/.photo-org/trash/group-44/defaultimg_0175-2.jpg	128162	533	400
45	1	repo/2017/06/07/1d4f91d12e7d715fb92822c56a1f8b06.jpg	280855	1280	960
45	0	repo/.photo-org/trash/group-45/default1d4f91d12e7d715fb92822c56a1f8b06.jpg	87526	533	400
46	1	repo/2014/04/12/img_0176.jpg	9673970	5184	3456
46	0	repo/.photo-org/trash/group-46/defaultimg_0176.jpg	127212	600	400
47	1	repo/2013/06/30/dpp_0585.jpg	11099027	5184	3456
47	0	repo/.photo-org/trash/group-47/defaultdpp_0585.jpg	54911	600	400
48	1	repo/2016/08/14/IMG_0179.JPG	4297301	4032	3024
48	0	repo/.photo-org/trash/group-48/defaultimg_0179-2.jpg	110607	533	400
49	1	repo/2016/08/14/IMG_0181.JPG	5037589	4032	3024
49	0	repo/.photo-org/trash/group-49/IMG_0180.JPG	4969220	4032	3024
49	0	repo/.photo-org/trash/group-49/defaultimg_0180-2.jpg	116792	533	400
49	0	repo/.photo-org/trash/group-49/defaultimg_0181-2.jpg	114487	533	400
50	1	repo/2017/06/07/0ea0bf33e15cd2cc4ea1c41bc5bd55d8.jpg	271360	1280	960
50	0	repo/.photo-org/trash/group-50/49265915e514685402de21a16d71788f.jpg	270954	1280	960
50	0	repo/.photo-org/trash/group-50/65e06ec4fcd1a28aba395a8566871938.jpg	266903	1280	960
50	0	repo/.photo-org/trash/group-50/default49265915e514685402de21a16d71788f.jpg	88856	533	400
50	0	repo/.photo-org/trash/group-50/default0ea0bf33e15cd2cc4ea1c41bc5bd55d8.jpg	88651	533	400
50	0	repo/.photo-org/trash/group-50/default65e06ec4fcd1a28aba395a8566871938.jpg	87425	533	400
51	1	repo/2017/12/31/IMG_0178.JPG	2293121	4032	3024
51	0	repo/.photo-org/trash/group-51/IMG_20171231_193124_0178.JPG	2287582	4032	3024
51	0	repo/.photo-org/trash/group-51/20171231-193124-3.jpg	598333	1066	800
51	0	repo/.photo-org/trash/group-51/20171231-193124.jpg	56832	533	400
51	0	repo/.photo-org/trash/group-51/defaultimg_0178-3.jpg	56796	533	400
51	0	repo/.photo-org/trash/group-51/video-0000000000000085.jpg	28401	360	270
52	1	repo/2013/11/09/IMG_7181.JPG	5663398	5184	3456
52	0	repo/.photo-org/trash/group-52/defaultimg_7181.jpg	62668	600	400
53	1	repo/2022/03/26/IMG_1184.JPG	10908932	2880	3840
53	0	repo/.photo-org/trash/group-53/defaultimg_1184-2.jpg	67739	400	533
54	1	repo/2014/04/12/img_0178.jpg	11122210	5184	3456
54	0	repo/.photo-org/trash/group-54/defaultimg_0178.jpg	136235	600	400
55	1	repo/2017/12/31/IMG_0179.JPG	1969132	4032	3024
55	0	repo/.photo-org/trash/group-55/IMG_20171231_194809_0179.JPG	1963630	4032	3024
55	0	repo/.photo-org/trash/group-55/20171231-194809-3.jpg	599254	1066	800
55	0	repo/.photo-org/trash/group-55/20171231-194809.jpg	67618	533	400
55	0	repo/.photo-org/trash/group-55/defaultimg_0179-3.jpg	67580	533	400
56	1	repo/2014/04/12/img_0179.jpg	7784054	5184	3456
56	0	repo/.photo-org/trash/group-56/defaultimg_0179.jpg	91692	600	400
57	1	repo/2002/12/08/1980-01-06 09.06.29.jpg	634038	2592	1944
57	0	repo/.photo-org/trash/group-57/default1980-01-06_09.06.29.jpg	16361	533	400
58	1	repo/2002/12/08/1980-01-06 09.06.36.jpg	669600	2592	1944
58	0	repo/.photo-org/trash/group-58/default1980-01-06_09.06.36.jpg	21830	533	400
59	1	repo/2020/11/28/IMG_0179.JPG	2690254	4032	3024
59	0	repo/.photo-org/trash/group-59/2020-11-28_21.57.17.jpg	2095455	4032	3024
59	0	repo/.photo-org/trash/group-59/defaultimg_0179-4.jpg	64683	533	400
60	1	repo/2020/11/28/IMG_0177.JPG	2797402	4032	3024
60	0	repo/.photo-org/trash/group-60/2020-11-28_21.57.03.jpg	2154596	4032	3024
60	0	repo/.photo-org/trash/group-60/defaultimg_0177-3.jpg	61617	533	400
61	1	repo/2022/03/26/IMG_1318.JPG	405451	1080	1920
61	0	repo/.photo-org/trash/group-61/defaultimg_1318-2.jpg	56880	400	711
62	1	repo/2002/12/08/img_19800106_080515.jpg	1297998	2592	1944
62	0	repo/.photo-org/trash/group-62/19800106-080515-3.jpg	718297	1066	800
63	1	repo/2014/04/12/img_0183.jpg	9635832	5184	3456
63	0	repo/.photo-org/trash/group-63/defaultimg_0183.jpg	142166	600	400
64	1	repo/2013/06/30/dpp_0586.jpg	10880767	5184	3456
64	0	repo/.photo-org/trash/group-64/defaultdpp_0586.jpg	43674	600	400
65	1	repo/2017/06/07/86bff201ba36f5dcd56a667dc3c4fcae.jpg	172827	960	1280
65	0	repo/.photo-org/trash/group-65/default86bff201ba36f5dcd56a667dc3c4fcae.jpg	55938	400	533
66	1	repo/2002/12/08/1980-01-06 09.06.19.jpg	692920	2592	1944
66	0	repo/.photo-org/trash/group-66/default1980-01-06_09.06.19.jpg	23641	533	400
67	1	repo/2016/08/14/IMG_0182.JPG	3892564	4032	3024
67	0	repo/.photo-org/trash/group-67/defaultimg_0182.jpg	102989	533	400
68	1	repo/2016/08/14/IMG_0184.JPG	4992285	4032	3024
68	0	repo/.photo-org/trash/group-68/IMG_0185.JPG	4746271	4032	3024
68	0	repo/.photo-org/trash/group-68/defaultimg_0184-2.jpg	122078	533	400
68	0	repo/.photo-org/trash/group-68/defaultimg_0185.jpg	117590	533	400
69	1	repo/2019/05/23/IMG_0183.JPG	585614	1080	1920
69	0	repo/.photo-org/trash/group-69/20180103-125719-4.jpg	786116	800	1422
69	0	repo/.photo-org/trash/group-69/IMG_20180103_125719_0183.JPG	580612	1080	1920
69	0	repo/.photo-org/trash/group-69/20180103-125719-2.jpg	55466	400	711
69	0	repo/.photo-org/trash/group-69/defaultimg_0183-3.jpg	55296	400	711
70	1	repo/2017/06/07/00afed0c4369158a45cd59160891b6f6.jpg	294336	1280	960
70	0	repo/.photo-org/trash/group-70/76b377fb2a975ffc4e6b1f3741b6841b.jpg	294313	1280	960
70	0	repo/.photo-org/trash/group-70/3f55b6954ff8fcee1e89c8442ded0a0e.jpg	292814	1280	960
70	0	repo/.photo-org/trash/group-70/default76b377fb2a975ffc4e6b1f3741b6841b.jpg	92461	533	400
70	0	repo/.photo-org/trash/group-70/default00afed0c4369158a45cd59160891b6f6.jpg	92184	533	400
70	0	repo/.photo-org/trash/group-70/default3f55b6954ff8fcee1e89c8442ded0a0e.jpg	92133	533	400
71	1	repo/2020/11/28/IMG_0180.JPG	3436271	4032	3024
71	0	repo/.photo-org/trash/group-71/2020-11-28_21.57.39.jpg	2388207	4032	3024
71	0	repo/.photo-org/trash/group-71/defaultimg_0180-3.jpg	50659	533	400
72	1	repo/2013/11/09/IMG_7182.JPG	5792130	5184	3456
72	0	repo/.photo-org/trash/group-72/defaultimg_7182.jpg	67296	600	400
